latitude,longitude,open_hours_per_week,total_reviews_count,reviews_count_in_default_language,excellent,very_good,average,poor,terrible,claimed__Claimed,claimed__Unclaimed,price_level__€,price_level__€€-€€€,price_level__€€€€,vegetarian_friendly__N,vegetarian_friendly__Y,vegan_options__N,vegan_options__Y,gluten_free__N,gluten_free__Y,open_days_per_week__1.0,open_days_per_week__2.0,open_days_per_week__3.0,open_days_per_week__4.0,open_days_per_week__5.0,open_days_per_week__6.0,open_days_per_week__7.0,working_shifts_per_week__1.0,working_shifts_per_week__10.0,working_shifts_per_week__11.0,working_shifts_per_week__12.0,working_shifts_per_week__13.0,working_shifts_per_week__14.0,working_shifts_per_week__15.0,working_shifts_per_week__2.0,working_shifts_per_week__3.0,working_shifts_per_week__4.0,working_shifts_per_week__5.0,working_shifts_per_week__6.0,working_shifts_per_week__7.0,working_shifts_per_week__8.0,working_shifts_per_week__9.0,avg_rating__1.0,avg_rating__1.5,avg_rating__2.0,avg_rating__2.5,avg_rating__3.0,avg_rating__3.5,avg_rating__4.0,avg_rating__4.5,avg_rating__5.0,default_language__All languages,default_language__English,food__1.0,food__1.5,food__2.0,food__2.5,food__3.0,food__3.5,food__4.0,food__4.5,food__5.0,service__1.0,service__1.5,service__2.0,service__2.5,service__3.0,service__3.5,service__4.0,service__4.5,service__5.0,value__1.0,value__1.5,value__2.0,value__2.5,value__3.0,value__3.5,value__4.0,value__4.5,value__5.0,restaurant_link,restaurant_name,country,region,province,city,popularity_detailed,popularity_generic,special_diets
-0.5570092910588536,0.027553106958557,-1.5347149192508522,0.95720738249047,-0.8116232386895881,-0.8383157974189469,-0.616517973688434,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,372295,8,174,1237,31758,332600,326096,43
-0.5570622328152625,0.0275888524253029,-0.6098249126459642,0.8298603391222847,-0.7559980222973762,-0.8383157974189469,-0.616517973688434,-0.7736702628288528,0.3875986652690505,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81,243123,8,174,1237,31758,784650,782518,43
0.4016809365829516,-0.5141230659207909,-0.025683855842877,-0.8115015531787698,-0.8116232386895881,-0.7285328252575971,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,87,483177,8,143,457,20744,730846,795525,43
0.4531492331057611,-0.595382090684758,-0.025683855842877,-0.7690525387227081,-0.6447475895129525,-0.7285328252575971,-0.616517973688434,-0.2144572770234765,-0.6574167108534417,0.2792488025190225,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,88,384131,8,143,457,20744,798770,855043,43
0.4566307104204861,-0.5979716511645711,-0.025683855842877,2.0891811013187835,0.0227550071935897,-0.1796179644508478,0.066400925026377,0.9039686945872756,1.432614041391543,0.2792488025190225,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,89,46707,8,143,457,20744,537527,525418,43
0.4564456712718684,-0.5979917433877093,-1.5347149192508522,-0.4719094375302757,-0.8116232386895881,-0.8383157974189469,-0.616517973688434,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,90,366883,8,143,457,20744,5616,639254,43
0.4564293946800916,-0.5980023735755324,-1.5347149192508522,2.0891811013187835,0.0783802235858016,0.0399479798718517,0.749319823741188,-0.7736702628288528,-0.6574167108534417,1.2726694417850046,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,91,384521,8,143,457,20744,79069,57272,43
0.4565861639587811,-0.5979849681031627,-1.5347149192508522,1.5373439133899809,0.1340054399780134,0.4790798685172511,0.294040557931314,-0.2144572770234765,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92,627897,8,143,457,20744,375810,360160,43
0.4565176309407749,-0.5979321676097994,-0.025683855842877,0.3346218371348976,-0.6447475895129525,-0.6187498530962472,-0.616517973688434,-0.2144572770234765,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93,365532,8,143,457,20744,647186,725128,43
-0.2195348918106417,0.1216406657505193,1.2642943112639404,0.1082270933692349,-0.6447475895129525,-0.8383157974189469,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,1.7693797614179958,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,234,609952,8,12,1067,20412,441775,440471,43
-0.2195754976238102,0.1212075148005397,-0.025683855842877,-0.245514693764613,-0.8116232386895881,-0.8383157974189469,-0.616517973688434,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,235,266641,8,12,1067,20412,130220,107235,43
-0.2196154181067992,0.122092156694875,1.580704050365613,1.3958471985364416,-0.1441206419830458,0.2595139241945514,-0.1612387078785599,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,236,418787,8,12,1067,20412,633918,627352,43
-0.2195348918106417,0.1227408317825872,-0.025683855842877,-0.7832022102080619,-0.8116232386895881,-0.7285328252575971,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,237,751289,8,12,1067,20412,454078,453152,43
-0.2195833789208806,0.1212795898102855,-0.025683855842877,0.1506761078252966,-0.7559980222973762,-0.8383157974189469,-0.616517973688434,-0.7736702628288528,0.3875986652690505,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,238,603339,8,12,1067,20412,262819,246316,43
-0.2307777334145914,0.1303676995075511,-0.025683855842877,-0.8115015531787698,-0.8116232386895881,-0.8383157974189469,-0.616517973688434,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,239,259529,8,12,1067,20412,465870,465286,43
-0.219027747477394,0.1238797804779218,-0.025683855842877,-0.3445623941620905,-0.5891223731207407,-0.3991839087735475,-0.844157606593371,-0.2144572770234765,-0.6574167108534417,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,240,314228,8,12,1067,20412,283362,268266,43
-0.2195494550769678,0.1208136137748302,-1.5347149192508522,2.0891811013187835,0.2452558727624371,0.2595139241945514,0.066400925026377,0.3447557087818996,1.432614041391543,1.2726694417850046,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,241,405956,8,12,1067,20412,516815,507970,43
-0.2195040519525388,0.1211708348117875,-0.025683855842877,-0.075718635940366,-0.7003728059051644,-0.5089668809348974,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,242,48698,8,12,1067,20412,161119,139977,43
-0.2195417451124421,0.120961735512849,-0.025683855842877,-0.6700048383252306,-0.2553710747674695,0.2595139241945514,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,0.2792488025190225,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,243,581287,8,12,1067,20412,415287,413392,43
-0.2195571650414935,0.1211630081899836,1.580704050365613,-0.6134061523838149,-0.8116232386895881,-0.7285328252575971,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,244,795467,8,12,1067,20412,240631,222579,43
-0.2195664169989242,0.1235606412127265,1.580704050365613,-0.3304127226767365,1.0796341186456149,1.906258506614799,0.749319823741188,0.3447557087818996,0.3875986652690505,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,245,470396,8,12,1067,20412,950772,949692,43
-0.2239175783121508,0.1239697282210405,-1.291322812249566,-0.7549028672373541,-0.5891223731207407,-0.3991839087735475,-0.844157606593371,-0.2144572770234765,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,246,442379,8,12,1067,20412,428879,427234,43
